point_index,x,y,z,x_D,y_D,z_D,nut,nutEq_true,nut_pred,delta_nut_true,delta_nut_pred,delta_error,relative_error,ID,ax,theta,z_original,ax_d,z_d
126096,1498.0,-8.881784e-16,730.44495,11.888889,-7.0490355e-18,5.797182,33.28179,1.4142528,-0.4438553,-31.867538,-33.725647,-1.8581085,0.05830725,1,1503.0,-1.5707963267948966,730.44495,11.928571428571429,5.797182
126097,1470.0,8.881784e-16,730.44025,11.666667,7.0490355e-18,5.797145,33.36935,1.3932868,-0.44185638,-31.976063,-33.811207,-1.835144,0.05739118,1,1475.0,-1.5707963267948966,730.44025,11.706349206349206,5.797145
126125,1526.0,0.0,674.92944,12.111111,0.0,5.356583,31.14713,1.1645952,-0.12349701,-29.982534,-31.270626,-1.2880917,0.0429614,1,1531.0,-1.5707963267948966,674.92944,12.15079365079365,5.356583
126128,1498.0,0.0,674.92944,11.888889,0.0,5.356583,31.207481,1.2175122,-0.12335777,-29.98997,-31.33084,-1.3408699,0.044710614,1,1503.0,-1.5707963267948966,674.92944,11.928571428571429,5.356583
126129,1470.0,-1.7763568e-15,674.9286,11.666667,-1.4098071e-17,5.356576,31.282372,1.2623191,-0.122652054,-30.020052,-31.405024,-1.3849716,0.046134885,1,1475.0,-1.5707963267948966,674.9286,11.706349206349206,5.356576
126151,1386.0,8.881784e-16,758.2005,11.0,7.0490355e-18,6.017464,33.829235,1.5040233,-0.62971497,-32.32521,-34.45895,-2.1337395,0.06600852,1,1391.0,-1.5707963267948966,758.2005,11.03968253968254,6.017464
126152,1358.0,8.881784e-16,758.20105,10.777778,7.0490355e-18,6.0174685,33.806496,1.4991561,-0.6362915,-32.30734,-34.442787,-2.1354485,0.06609794,1,1363.0,-1.5707963267948966,758.20105,10.817460317460318,6.0174685
126154,1330.0,1.7763568e-15,758.2005,10.555555,1.4098071e-17,6.017464,33.7844,1.5058113,-0.64305115,-32.27859,-34.427452,-2.148861,0.06657233,1,1335.0,-1.5707963267948966,758.2005,10.595238095238095,6.017464
126156,1302.0,0.0,758.20105,10.333333,0.0,6.0174685,33.762894,1.5511862,-0.6499634,-32.211708,-34.412857,-2.201149,0.06833382,1,1307.0,-1.5707963267948966,758.20105,10.373015873015873,6.0174685
126157,1274.0,8.881784e-16,758.20105,10.111111,7.0490355e-18,6.0174685,33.738464,1.6189181,-0.6572113,-32.119545,-34.395676,-2.2761307,0.07086435,1,1279.0,-1.5707963267948966,758.20105,10.15079365079365,6.0174685
126160,1442.0,-1.7763568e-15,758.1964,11.444445,-1.4098071e-17,6.0174317,33.864723,1.4945773,-0.6179695,-32.370148,-34.482693,-2.112545,0.06526214,1,1447.0,-1.5707963267948966,758.1964,11.484126984126984,6.0174317
126162,1414.0,-8.881784e-16,758.2005,11.222222,-7.0490355e-18,6.017464,33.850216,1.5053239,-0.6235237,-32.34489,-34.47374,-2.128849,0.06581716,1,1419.0,-1.5707963267948966,758.2005,11.261904761904763,6.017464
126163,1442.0,8.881784e-16,813.70856,11.444445,7.0490355e-18,6.4580045,31.792234,1.1673951,-1.2319317,-30.62484,-33.024166,-2.3993263,0.07834576,1,1447.0,-1.5707963267948966,813.70856,11.484126984126984,6.4580045
126164,1414.0,0.0,813.7115,11.222222,0.0,6.458028,31.805523,1.146613,-1.2380028,-30.65891,-33.043526,-2.384615,0.07777885,1,1419.0,-1.5707963267948966,813.7115,11.261904761904763,6.458028
126165,1386.0,-1.7763568e-15,813.7115,11.0,-1.4098071e-17,6.458028,31.819973,1.1273292,-1.244091,-30.692644,-33.064064,-2.37142,0.07726346,1,1391.0,-1.5707963267948966,813.7115,11.03968253968254,6.458028
126166,1358.0,0.0,813.7119,10.777778,0.0,6.458031,31.833344,1.103783,-1.2503815,-30.72956,-33.083725,-2.3541641,0.076609105,1,1363.0,-1.5707963267948966,813.7119,10.817460317460318,6.458031
126167,1442.0,0.0,841.4667,11.444445,0.0,6.678307,33.78739,1.8645585,-1.3410072,-31.922832,-35.1284,-3.2055664,0.1004161,1,1447.0,-1.5707963267948966,841.4667,11.484126984126984,6.678307
126168,1414.0,0.0,841.46704,11.222222,0.0,6.67831,33.788567,1.8358471,-1.3476868,-31.952719,-35.136253,-3.1835346,0.099632666,1,1419.0,-1.5707963267948966,841.46704,11.261904761904763,6.67831
126169,1386.0,0.0,841.46704,11.0,0.0,6.67831,33.789722,1.8091887,-1.3544731,-31.980534,-35.144196,-3.163662,0.098924614,1,1391.0,-1.5707963267948966,841.46704,11.03968253968254,6.67831
126170,1358.0,1.7763568e-15,841.46735,10.777778,1.4098071e-17,6.6783123,33.790855,1.7820224,-1.3613739,-32.008835,-35.15223,-3.1433945,0.098203965,1,1363.0,-1.5707963267948966,841.46735,10.817460317460318,6.6783123
126171,1442.0,-8.881784e-16,869.2222,11.444445,-7.0490355e-18,6.898589,33.25797,1.2686535,-1.6537132,-31.989315,-34.911682,-2.922367,0.091354474,1,1447.0,-1.5707963267948966,869.2222,11.484126984126984,6.898589
126172,1414.0,-8.881784e-16,869.22253,11.222222,-7.0490355e-18,6.8985915,33.23668,1.2656083,-1.6630058,-31.971071,-34.899685,-2.9286137,0.09160199,1,1419.0,-1.5707963267948966,869.22253,11.261904761904763,6.8985915
126173,1386.0,-8.881784e-16,869.22253,11.0,-7.0490355e-18,6.8985915,33.21578,1.2547245,-1.6723862,-31.961054,-34.888165,-2.9271107,0.09158367,1,1391.0,-1.5707963267948966,869.22253,11.03968253968254,6.8985915
126174,1358.0,8.881784e-16,869.2228,10.777778,7.0490355e-18,6.8985934,33.19622,1.2371668,-1.6818047,-31.959053,-34.878025,-2.918972,0.091334745,1,1363.0,-1.5707963267948966,869.2228,10.817460317460318,6.8985934
126175,1442.0,0.0,896.97784,11.444445,0.0,7.1188717,33.218376,1.4609189,-1.9341011,-31.757458,-35.152477,-3.3950195,0.10690464,1,1447.0,-1.5707963267948966,896.97784,11.484126984126984,7.1188717
126176,1414.0,0.0,896.978,11.222222,0.0,7.118873,33.1975,1.4703238,-1.9442406,-31.727175,-35.14174,-3.4145641,0.1076227,1,1419.0,-1.5707963267948966,896.978,11.261904761904763,7.118873
126177,1386.0,-1.7763568e-15,896.978,11.0,-1.4098071e-17,7.118873,33.17703,1.4335977,-1.9543762,-31.743431,-35.131405,-3.3879738,0.10672992,1,1391.0,-1.5707963267948966,896.978,11.03968253968254,7.118873
126178,1358.0,0.0,896.9783,10.777778,0.0,7.118875,33.157906,1.3531592,-1.9644547,-31.804747,-35.12236,-3.3176136,0.1043119,1,1363.0,-1.5707963267948966,896.9783,10.817460317460318,7.118875
126179,1442.0,8.881784e-16,924.7334,11.444445,7.0490355e-18,7.339154,33.672325,1.1972604,-2.1593208,-32.475063,-35.831646,-3.3565826,0.10335877,1,1447.0,-1.5707963267948966,924.7334,11.484126984126984,7.339154
126180,1414.0,8.881784e-16,924.7335,11.222222,7.0490355e-18,7.3391547,33.67471,1.226948,-2.1677742,-32.44776,-35.842484,-3.394722,0.10462114,1,1419.0,-1.5707963267948966,924.7335,11.261904761904763,7.3391547
126181,1386.0,-8.881784e-16,924.7335,11.0,-7.0490355e-18,7.3391547,33.6771,1.2128341,-2.1762009,-32.464268,-35.853302,-3.3890343,0.10439275,1,1391.0,-1.5707963267948966,924.7335,11.03968253968254,7.3391547
126182,1358.0,0.0,924.7337,10.777778,0.0,7.339156,33.679497,1.1242414,-2.184639,-32.555256,-35.864136,-3.3088799,0.10163888,1,1363.0,-1.5707963267948966,924.7337,10.817460317460318,7.339156
126195,1330.0,-8.881784e-16,813.7115,10.555555,-7.0490355e-18,6.458028,31.84686,1.0775739,-1.2567844,-30.769287,-33.103645,-2.3343582,0.075866506,1,1335.0,-1.5707963267948966,813.7115,10.595238095238095,6.458028
126196,1302.0,1.7763568e-15,813.7119,10.333333,1.4098071e-17,6.458031,31.866272,1.0520983,-1.262886,-30.814175,-33.129158,-2.3149834,0.07512722,1,1307.0,-1.5707963267948966,813.7119,10.373015873015873,6.458031
126197,1330.0,0.0,841.46704,10.555555,0.0,6.67831,33.79197,1.7536223,-1.3684082,-32.038345,-35.160378,-3.1220322,0.09744673,1,1335.0,-1.5707963267948966,841.46704,10.595238095238095,6.67831
126198,1302.0,1.7763568e-15,841.46735,10.333333,1.4098071e-17,6.6783123,33.793056,1.723861,-1.3755684,-32.069195,-35.168625,-3.09943,0.0966482,1,1307.0,-1.5707963267948966,841.46735,10.373015873015873,6.6783123
126199,1330.0,0.0,869.22253,10.555555,0.0,6.8985915,33.1803,1.2129683,-1.6910706,-31.967333,-34.871372,-2.9040394,0.09084397,1,1335.0,-1.5707963267948966,869.22253,10.595238095238095,6.8985915
126200,1302.0,-1.7763568e-15,869.2228,10.333333,-1.4098071e-17,6.8985934,33.168285,1.1877795,-1.7001266,-31.980505,-34.868412,-2.887907,0.09030211,1,1307.0,-1.5707963267948966,869.2228,10.373015873015873,6.8985934
126201,1330.0,-8.881784e-16,896.978,10.555555,-7.0490355e-18,7.118873,33.142437,1.2489972,-1.9742966,-31.89344,-35.116734,-3.2232933,0.10106446,1,1335.0,-1.5707963267948966,896.978,10.595238095238095,7.118873
126202,1302.0,8.881784e-16,896.9783,10.333333,7.0490355e-18,7.118875,33.130867,1.1542312,-1.983902,-31.976635,-35.11477,-3.138134,0.09813835,1,1307.0,-1.5707963267948966,896.9783,10.373015873015873,7.118875
126203,1330.0,-8.881784e-16,924.7335,10.555555,-7.0490355e-18,7.3391547,33.681896,1.0135105,-2.1931038,-32.668385,-35.875,-3.2066154,0.098156534,1,1335.0,-1.5707963267948966,924.7335,10.595238095238095,7.3391547
126209,1330.0,-1.7763568e-15,1008.0,10.555555,-1.4098071e-17,8.0,32.74073,1.0001806,-3.1186752,-31.74055,-35.859406,-4.1188564,0.12976639,1,1335.0,-1.5707963267948966,1008.0,10.595238095238095,8.0
126210,1302.0,-8.881784e-16,1008.0,10.333333,-7.0490355e-18,8.0,32.869316,1.023781,-3.1162376,-31.845535,-35.985554,-4.1400185,0.13000311,1,1307.0,-1.5707963267948966,1008.0,10.373015873015873,8.0
126237,1302.0,0.0,647.1793,10.333333,0.0,5.136344,33.04995,1.4584252,0.14359665,-31.591524,-32.906353,-1.3148289,0.041619673,1,1307.0,-1.5707963267948966,647.1793,10.373015873015873,5.136344
126238,1274.0,-8.881784e-16,647.1793,10.111111,-7.0490355e-18,5.136344,33.04523,1.5551224,0.1410904,-31.490108,-32.90414,-1.414032,0.044904005,1,1279.0,-1.5707963267948966,647.1793,10.15079365079365,5.136344
126239,1386.0,-8.881784e-16,674.92944,11.0,-7.0490355e-18,5.356583,31.539911,1.364665,-0.1193161,-30.175247,-31.659227,-1.4839802,0.049178723,1,1391.0,-1.5707963267948966,674.92944,11.03968253968254,5.356583
126240,1414.0,8.881784e-16,674.92944,11.222222,7.0490355e-18,5.356583,31.454035,1.3299065,-0.12039757,-30.124128,-31.574432,-1.450304,0.048144266,1,1419.0,-1.5707963267948966,674.92944,11.261904761904763,5.356583
126241,1358.0,0.0,674.93475,10.777778,0.0,5.356625,31.622728,1.4133676,-0.118457794,-30.20936,-31.741186,-1.531826,0.050707,1,1363.0,-1.5707963267948966,674.93475,10.817460317460318,5.356625
126242,1330.0,-8.881784e-16,674.92944,10.555555,-7.0490355e-18,5.356583,31.707035,1.4815947,-0.11746025,-30.225441,-31.824495,-1.5990543,0.052904252,1,1335.0,-1.5707963267948966,674.92944,10.595238095238095,5.356583
126243,1302.0,-8.881784e-16,674.93475,10.333333,-7.0490355e-18,5.356625,31.797338,1.5716066,-0.11625862,-30.22573,-31.913597,-1.6878662,0.05584203,1,1307.0,-1.5707963267948966,674.93475,10.373015873015873,5.356625
126244,1274.0,0.0,674.93475,10.111111,0.0,5.356625,31.892382,1.6735345,-0.11476326,-30.218847,-32.007145,-1.7882977,0.059178222,1,1279.0,-1.5707963267948966,674.93475,10.15079365079365,5.356625
126246,1442.0,1.7763568e-15,674.92944,11.444445,1.4098071e-17,5.356583,31.36628,1.2986556,-0.12159538,-30.067623,-31.487875,-1.4202518,0.047235254,1,1447.0,-1.5707963267948966,674.92944,11.484126984126984,5.356583
126253,1442.0,0.0,730.44495,11.444445,0.0,5.797182,33.44061,1.3785334,-0.44088364,-32.062077,-33.881493,-1.819416,0.05674667,1,1447.0,-1.5707963267948966,730.44495,11.484126984126984,5.797182
126254,1414.0,0.0,730.44495,11.222222,0.0,5.797182,33.492115,1.3545882,-0.44112015,-32.137527,-33.933235,-1.7957077,0.055875726,1,1419.0,-1.5707963267948966,730.44495,11.261904761904763,5.797182
126255,1386.0,8.881784e-16,730.44495,11.0,7.0490355e-18,5.797182,33.527153,1.3196285,-0.44250107,-32.207523,-33.969654,-1.7621307,0.054711774,1,1391.0,-1.5707963267948966,730.44495,11.03968253968254,5.797182
126256,1358.0,0.0,730.4456,10.777778,0.0,5.7971873,33.554108,1.2783558,-0.44459534,-32.275753,-33.998703,-1.72295,0.053382177,1,1363.0,-1.5707963267948966,730.4456,10.817460317460318,5.7971873
126257,1330.0,8.881784e-16,730.44495,10.555555,7.0490355e-18,5.797182,33.584763,1.2458702,-0.44662857,-32.338894,-34.03139,-1.6924973,0.052336276,1,1335.0,-1.5707963267948966,730.44495,10.595238095238095,5.797182
126258,1302.0,-8.881784e-16,730.4456,10.333333,-7.0490355e-18,5.7971873,33.62798,1.229183,-0.4480362,-32.398796,-34.076015,-1.6772194,0.051767953,1,1307.0,-1.5707963267948966,730.4456,10.373015873015873,5.7971873
126259,1274.0,0.0,730.4456,10.111111,0.0,5.7971873,33.68943,1.2216917,-0.44841766,-32.46774,-34.137848,-1.6701088,0.051439025,1,1279.0,-1.5707963267948966,730.4456,10.15079365079365,5.7971873
126361,686.0,1.7763568e-15,647.17236,5.4444447,1.4098071e-17,5.1362886,32.822414,1.523726,0.043689728,-31.298689,-32.778725,-1.4800358,0.047287468,1,691.0,-1.5707963267948966,647.17236,5.484126984126984,5.1362886
126362,714.0,1.7763568e-15,647.17236,5.6666665,1.4098071e-17,5.1362886,32.849056,1.5252392,0.051258087,-31.323816,-32.7978,-1.4739819,0.047056265,1,719.0,-1.5707963267948966,647.17236,5.7063492063492065,5.1362886
126363,658.0,0.0,647.17334,5.2222223,0.0,5.1362963,32.78387,1.5153254,0.03534317,-31.268545,-32.748528,-1.4799824,0.047331348,1,663.0,-1.5707963267948966,647.17334,5.261904761904762,5.1362963
126364,630.0,0.0,647.1793,5.0,0.0,5.136344,32.723473,1.5010698,0.02563858,-31.222403,-32.697834,-1.4754314,0.04725554,1,635.0,-1.5707963267948966,647.1793,5.0396825396825395,5.136344
126365,686.0,-8.881784e-16,674.9286,5.4444447,-7.0490355e-18,5.356576,32.65568,1.6648762,-0.17821884,-30.990805,-32.8339,-1.8430958,0.059472345,1,691.0,-1.5707963267948966,674.9286,5.484126984126984,5.356576
126366,714.0,-1.7763568e-15,674.9286,5.6666665,-1.4098071e-17,5.356576,32.6139,1.6780093,-0.17399216,-30.93589,-32.78789,-1.8520012,0.05986578,1,719.0,-1.5707963267948966,674.9286,5.7063492063492065,5.356576
126367,658.0,-8.881784e-16,674.92944,5.2222223,-7.0490355e-18,5.356583,32.711346,1.6505717,-0.18155289,-31.060774,-32.8929,-1.8321247,0.05898516,1,663.0,-1.5707963267948966,674.92944,5.261904761904762,5.356583
126368,630.0,-8.881784e-16,674.93475,5.0,-7.0490355e-18,5.356625,32.77237,1.6389825,-0.1844902,-31.133387,-32.95686,-1.823473,0.058569696,1,635.0,-1.5707963267948966,674.93475,5.0396825396825395,5.356625
126404,798.0,1.7763568e-15,647.16736,6.3333335,1.4098071e-17,5.136249,32.843174,1.5452894,0.06824112,-31.297884,-32.774933,-1.4770489,0.04719325,1,803.0,-1.5707963267948966,647.16736,6.373015873015873,5.136249
126405,826.0,-8.881784e-16,647.17236,6.5555553,-7.0490355e-18,5.1362886,32.795135,1.5675809,0.07102966,-31.227554,-32.724106,-1.4965515,0.04792407,1,831.0,-1.5707963267948966,647.17236,6.595238095238095,5.1362886
126406,770.0,-8.881784e-16,647.16736,6.111111,-7.0490355e-18,5.136249,32.865967,1.5263994,0.06391144,-31.339567,-32.802055,-1.4624882,0.04666587,1,775.0,-1.5707963267948966,647.16736,6.150793650793651,5.136249
126407,742.0,0.0,647.17236,5.888889,0.0,5.1362886,32.86648,1.5241909,0.05816269,-31.34229,-32.80832,-1.4660282,0.046774764,1,747.0,-1.5707963267948966,647.17236,5.928571428571429,5.1362886
126410,1078.0,8.881784e-16,869.2161,8.555555,7.0490355e-18,6.8985405,33.09457,1.2668777,-1.7751923,-31.827692,-34.869762,-3.0420704,0.095579356,1,1083.0,-1.5707963267948966,869.2161,8.595238095238095,6.8985405
126411,1078.0,-1.7763568e-15,841.4591,8.555555,-1.4098071e-17,6.678247,33.80089,1.7551024,-1.4363861,-32.045788,-35.237278,-3.1914902,0.09959157,1,1083.0,-1.5707963267948966,841.4591,8.595238095238095,6.678247
126412,1050.0,1.7763568e-15,841.4591,8.333333,1.4098071e-17,6.678247,33.80176,1.8553585,-1.4444618,-31.946404,-35.246223,-3.29982,0.103292376,1,1055.0,-1.5707963267948966,841.4591,8.373015873015873,6.678247
126413,1050.0,-2.6645353e-15,869.2161,8.333333,-2.1147106e-17,6.8985405,33.07434,1.3110824,-1.7863197,-31.763258,-34.86066,-3.0974026,0.09751527,1,1055.0,-1.5707963267948966,869.2161,8.373015873015873,6.8985405
126414,1078.0,1.7763568e-15,896.9731,8.555555,1.4098071e-17,7.118834,33.061005,1.0951099,-2.064251,-31.965895,-35.125256,-3.159361,0.098835364,1,1083.0,-1.5707963267948966,896.9731,8.595238095238095,7.118834
126415,1050.0,-8.881784e-16,896.9731,8.333333,-7.0490355e-18,7.118834,33.0413,1.1581397,-2.076191,-31.883162,-35.117493,-3.2343311,0.10144324,1,1055.0,-1.5707963267948966,896.9731,8.373015873015873,7.118834
126416,1078.0,1.7763568e-15,924.7299,8.555555,1.4098071e-17,7.339126,33.703236,2.3969126,-2.2759476,-31.306324,-35.979183,-4.672859,0.14926247,1,1083.0,-1.5707963267948966,924.7299,8.595238095238095,7.339126
126417,1050.0,-1.7763568e-15,924.7299,8.333333,-1.4098071e-17,7.339126,33.70559,2.5976813,-2.2860985,-31.107908,-35.991688,-4.8837795,0.15699479,1,1055.0,-1.5707963267948966,924.7299,8.373015873015873,7.339126
126418,1078.0,-8.881784e-16,952.4867,8.555555,-7.0490355e-18,7.559418,33.67052,1.5556552,-2.5531464,-32.114864,-36.223667,-4.108803,0.12794085,1,1083.0,-1.5707963267948966,952.4867,8.595238095238095,7.559418
126419,1050.0,0.0,952.4867,8.333333,0.0,7.559418,33.67303,1.7234918,-2.5640564,-31.94954,-36.237087,-4.287548,0.13419749,1,1055.0,-1.5707963267948966,952.4867,8.373015873015873,7.559418
126422,1050.0,8.881784e-16,1008.0,8.333333,7.0490355e-18,8.0,33.64074,1.191943,-3.1381302,-32.448795,-36.77887,-4.3300743,0.1334433,1,1055.0,-1.5707963267948966,1008.0,8.373015873015873,8.0
126423,1078.0,0.0,1008.0,8.555555,0.0,8.0,33.63818,1.1715711,-3.1264267,-32.46661,-36.764606,-4.2979965,0.13238205,1,1083.0,-1.5707963267948966,1008.0,8.595238095238095,8.0
126424,1022.0,-8.881784e-16,869.2161,8.111111,-7.0490355e-18,6.8985405,33.051247,1.3646641,-1.7979469,-31.686583,-34.849194,-3.162611,0.099809155,1,1027.0,-1.5707963267948966,869.2161,8.15079365079365,6.8985405
126425,1022.0,-8.881784e-16,841.4591,8.111111,-7.0490355e-18,6.678247,33.802616,1.9734931,-1.452652,-31.829123,-35.25527,-3.4261456,0.107641846,1,1027.0,-1.5707963267948966,841.4591,8.15079365079365,6.678247
126426,994.0,0.0,869.222,7.888889,0.0,6.898587,33.02528,1.4268997,-1.8101273,-31.598381,-34.835407,-3.2370262,0.102442786,1,999.0,-1.5707963267948966,869.222,7.928571428571429,6.898587
126427,994.0,0.0,841.4664,7.888889,0.0,6.6783047,33.80346,2.0751934,-1.4610558,-31.728266,-35.264515,-3.5362492,0.11145422,1,999.0,-1.5707963267948966,841.4664,7.928571428571429,6.6783047
126428,966.0,-8.881784e-16,869.22253,7.6666665,-7.0490355e-18,6.8985915,32.999302,1.501802,-1.8224297,-31.4975,-34.82173,-3.324232,0.10553955,1,971.0,-1.5707963267948966,869.22253,7.7063492063492065,6.8985915
126429,966.0,0.0,841.46704,7.6666665,0.0,6.67831,33.80428,2.1840553,-1.4695358,-31.620224,-35.273815,-3.6535912,0.115546025,1,971.0,-1.5707963267948966,841.46704,7.7063492063492065,6.67831
126430,938.0,0.0,869.222,7.4444447,0.0,6.898587,32.9775,1.5854182,-1.8344955,-31.392082,-34.811996,-3.4199142,0.108941935,1,943.0,-1.5707963267948966,869.222,7.484126984126984,6.898587
126431,938.0,-8.881784e-16,841.4664,7.4444447,-7.0490355e-18,6.6783047,33.805103,2.3074372,-1.4781609,-31.497665,-35.283264,-3.7855988,0.12018665,1,943.0,-1.5707963267948966,841.4664,7.484126984126984,6.6783047
126432,910.0,-8.881784e-16,869.222,7.2222223,-7.0490355e-18,6.898587,32.962353,1.6672591,-1.846077,-31.295094,-34.80843,-3.5133362,0.11226476,1,915.0,-1.5707963267948966,869.222,7.261904761904762,6.898587
126433,910.0,8.881784e-16,841.4664,7.2222223,7.0490355e-18,6.6783047,33.805927,2.3979406,-1.4869537,-31.407986,-35.29288,-3.8848953,0.12369132,1,915.0,-1.5707963267948966,841.4664,7.261904761904762,6.6783047
126434,882.0,-8.881784e-16,869.2222,7.0,-7.0490355e-18,6.898589,32.954243,1.7250099,-1.8571434,-31.229233,-34.811386,-3.5821533,0.11470513,1,887.0,-1.5707963267948966,869.2222,7.0396825396825395,6.898589
126435,882.0,-1.7763568e-15,841.4667,7.0,-1.4098071e-17,6.678307,33.806744,2.4370046,-1.4958992,-31.36974,-35.302643,-3.9329033,0.12537251,1,887.0,-1.5707963267948966,841.4667,7.0396825396825395,6.678307
126436,854.0,-8.881784e-16,841.46704,6.7777777,-7.0490355e-18,6.67831,33.80754,2.4238527,-1.5050163,-31.383688,-35.312557,-3.9288692,0.12518826,1,859.0,-1.5707963267948966,841.46704,6.817460317460317,6.67831
126437,854.0,1.7763568e-15,869.22253,6.7777777,1.4098071e-17,6.8985915,32.95259,1.736548,-1.8677483,-31.216043,-34.82034,-3.6042957,0.11546293,1,859.0,-1.5707963267948966,869.22253,6.817460317460317,6.8985915
126438,1022.0,0.0,896.9731,8.111111,0.0,7.118834,33.018658,1.2288897,-2.0886383,-31.789768,-35.107296,-3.3175278,0.10435835,1,1027.0,-1.5707963267948966,896.9731,8.15079365079365,7.118834
126439,994.0,-8.881784e-16,896.97546,7.888889,-7.0490355e-18,7.118853,32.993313,1.3082489,-2.1015396,-31.685064,-35.094852,-3.4097881,0.107615,1,999.0,-1.5707963267948966,896.97546,7.928571428571429,7.118853
126440,966.0,0.0,896.978,7.6666665,0.0,7.118873,32.967827,1.401685,-2.114563,-31.566141,-35.08239,-3.5162487,0.11139305,1,971.0,-1.5707963267948966,896.978,7.7063492063492065,7.118873
126441,938.0,-8.881784e-16,896.97546,7.4444447,-7.0490355e-18,7.118853,32.946537,1.5080415,-2.127182,-31.438496,-35.07372,-3.6352234,0.11562969,1,943.0,-1.5707963267948966,896.97546,7.484126984126984,7.118853
126442,910.0,8.881784e-16,896.97546,7.2222223,7.0490355e-18,7.118853,32.931854,1.6197536,-2.1392403,-31.312101,-35.071095,-3.7589931,0.120049216,1,915.0,-1.5707963267948966,896.97546,7.261904761904762,7.118853
126443,882.0,8.881784e-16,896.97784,7.0,7.0490355e-18,7.1188717,32.924416,1.71272,-2.1507149,-31.211695,-35.07513,-3.8634357,0.12378167,1,887.0,-1.5707963267948966,896.97784,7.0396825396825395,7.1188717
126444,854.0,-8.881784e-16,896.978,6.7777777,-7.0490355e-18,7.118873,32.923325,1.7642236,-2.1616936,-31.159101,-35.08502,-3.9259167,0.12599583,1,859.0,-1.5707963267948966,896.978,6.817460317460317,7.118873
126445,1022.0,0.0,924.7299,8.111111,0.0,7.339126,33.70794,2.7914693,-2.2963715,-30.91647,-36.00431,-5.087841,0.16456734,1,1027.0,-1.5707963267948966,924.7299,8.15079365079365,7.339126
126446,994.0,0.0,924.7316,7.888889,0.0,7.33914,33.71028,3.0180082,-2.3067322,-30.692272,-36.017014,-5.3247414,0.17348802,1,999.0,-1.5707963267948966,924.7316,7.928571428571429,7.33914
126447,966.0,0.0,924.7335,7.6666665,0.0,7.3391547,33.7126,3.3547714,-2.3171349,-30.35783,-36.029736,-5.6719055,0.186835,1,971.0,-1.5707963267948966,924.7335,7.7063492063492065,7.3391547
126448,938.0,0.0,924.7316,7.4444447,0.0,7.33914,33.714912,3.7002797,-2.3275032,-30.014633,-36.042416,-6.0277824,0.20082812,1,943.0,-1.5707963267948966,924.7316,7.484126984126984,7.33914
126449,910.0,0.0,924.7316,7.2222223,0.0,7.33914,33.717228,3.8529696,-2.3379211,-29.864258,-36.05515,-6.1908913,0.20730102,1,915.0,-1.5707963267948966,924.7316,7.261904761904762,7.33914
126450,882.0,-8.881784e-16,924.7334,7.0,-7.0490355e-18,7.339154,33.71954,4.031252,-2.3484306,-29.688288,-36.06797,-6.3796825,0.21488887,1,887.0,-1.5707963267948966,924.7334,7.0396825396825395,7.339154
126451,854.0,1.7763568e-15,924.7335,6.7777777,1.4098071e-17,7.3391547,33.72186,4.2438226,-2.3590546,-29.478037,-36.080914,-6.6028767,0.2239931,1,859.0,-1.5707963267948966,924.7335,6.817460317460317,7.3391547
126452,1022.0,0.0,952.4867,8.111111,0.0,7.559418,33.67554,1.886939,-2.5751534,-31.7886,-36.250694,-4.4620934,0.14036772,1,1027.0,-1.5707963267948966,952.4867,8.15079365079365,7.559418
126453,994.0,-8.881784e-16,952.4867,7.888889,-7.0490355e-18,7.559418,33.678047,2.0887158,-2.5863953,-31.58933,-36.264442,-4.675112,0.14799654,1,999.0,-1.5707963267948966,952.4867,7.928571428571429,7.559418
126454,966.0,0.0,952.4879,7.6666665,0.0,7.5594277,33.680553,2.4043496,-2.5977478,-31.276203,-36.2783,-5.002098,0.15993303,1,971.0,-1.5707963267948966,952.4879,7.7063492063492065,7.5594277
126455,938.0,0.0,952.4878,7.4444447,0.0,7.559427,33.68306,2.72636,-2.6091423,-30.9567,-36.292202,-5.3355026,0.17235373,1,943.0,-1.5707963267948966,952.4878,7.484126984126984,7.559427
126456,910.0,8.881784e-16,952.4867,7.2222223,7.0490355e-18,7.559418,33.685577,2.8454363,-2.6205559,-30.840141,-36.306133,-5.465992,0.17723629,1,915.0,-1.5707963267948966,952.4867,7.261904761904762,7.559418
126457,882.0,-8.881784e-16,952.4878,7.0,-7.0490355e-18,7.559427,33.688095,2.9824455,-2.6320305,-30.70565,-36.320126,-5.6144753,0.18284827,1,887.0,-1.5707963267948966,952.4878,7.0396825396825395,7.559427
126458,854.0,-1.7763568e-15,952.4879,6.7777777,-1.4098071e-17,7.5594277,33.690617,3.1547651,-2.6435738,-30.53585,-36.33419,-5.79834,0.1898863,1,859.0,-1.5707963267948966,952.4879,6.817460317460317,7.5594277
126466,1022.0,-8.881784e-16,1008.0,8.111111,-7.0490355e-18,8.0,33.643307,1.2127994,-3.1499557,-32.430508,-36.793262,-4.362755,0.13452625,1,1027.0,-1.5707963267948966,1008.0,8.15079365079365,8.0
126467,994.0,0.0,1008.0,7.888889,0.0,8.0,33.64588,1.2281911,-3.1618805,-32.41769,-36.807762,-4.390072,0.13542211,1,999.0,-1.5707963267948966,1008.0,7.928571428571429,8.0
